Timestamp,Mob_Type,X,Y
2026-01-11 18:09:13,Weak,2,7
2026-01-11 18:09:13,Strong,4,1
2026-01-11 18:09:13,Weak,7,6
2026-01-11 18:09:13,Weak,4,6
2026-01-11 18:09:13,Weak,3,3
2026-01-11 18:09:13,Strong,1,8
2026-01-11 18:09:13,Strong,0,0
2026-01-11 18:09:13,Strong,3,2
2026-01-11 18:09:13,Strong,6,6
2026-01-11 18:09:13,Strong,8,7
2026-01-11 18:09:13,Weak,7,10
2026-01-11 18:09:13,Weak,6,1
2026-01-11 18:09:13,Weak,10,4
2026-01-11 18:09:13,Strong,9,9
2026-01-11 18:09:13,Weak,7,4
2026-01-11 18:09:13,Weak,10,7
2026-01-11 18:09:13,Strong,1,5
2026-01-11 18:09:13,Strong,3,7
2026-01-11 18:09:13,Weak,4,9
2026-01-11 18:09:13,Strong,3,1
2026-01-11 18:09:13,Weak,8,6
2026-01-11 18:09:13,Weak,3,6
2026-01-11 18:09:13,Weak,4,7
2026-01-11 18:09:13,Strong,1,9
2026-01-11 18:09:13,Strong,4,2
2026-01-11 18:09:13,Strong,7,1
2026-01-11 18:09:13,Strong,6,5
2026-01-11 18:09:13,Weak,9,3
2026-01-11 18:09:13,Strong,8,1
2026-01-11 18:09:13,Strong,7,7
2026-01-11 18:09:13,Strong,8,9
2026-01-11 18:09:13,Weak,7,2
2026-01-11 18:09:13,Weak,10,6
2026-01-11 18:10:35,Weak,3,6
2026-01-11 18:10:35,Weak,3,4
2026-01-11 18:10:35,Weak,3,9
2026-01-11 18:10:35,Strong,3,2
2026-01-11 18:10:35,Strong,5,0
2026-01-11 18:10:35,Strong,6,1
2026-01-11 18:10:35,Weak,5,6
2026-01-11 18:10:35,Strong,5,7
2026-01-11 18:10:35,Strong,8,2
2026-01-11 18:10:35,Strong,7,6
2026-01-11 18:10:35,Weak,8,10
2026-01-11 18:10:35,Strong,8,7
2026-01-11 18:10:35,Weak,9,2
2026-01-11 18:10:35,Weak,0,9
2026-01-11 18:10:35,Strong,1,1
2026-01-11 18:10:35,Strong,1,5
2026-01-11 18:10:35,Weak,3,5
2026-01-11 18:10:35,Strong,4,7
2026-01-11 18:10:35,Weak,4,2
2026-01-11 18:10:35,Strong,3,3
2026-01-11 18:10:35,Strong,5,1
2026-01-11 18:10:35,Strong,4,4
2026-01-11 18:10:35,Strong,7,1
2026-01-11 18:10:35,Strong,6,7
2026-01-11 18:10:35,Weak,6,10
2026-01-11 18:10:35,Strong,6,6
2026-01-11 18:10:35,Strong,8,8
2026-01-11 18:10:35,Strong,9,7
2026-01-11 18:10:35,Weak,0,10
2026-01-11 18:10:35,Strong,0,1
2026-01-11 18:10:35,Strong,1,1
2026-01-11 18:10:35,Strong,2,5
2026-01-11 18:10:35,Weak,1,7
2026-01-11 18:10:35,Weak,4,5
2026-01-11 18:10:35,Weak,4,6
2026-01-11 18:10:35,Weak,3,8
2026-01-11 18:10:35,Strong,4,8
2026-01-11 18:10:35,Weak,3,2
2026-01-11 18:10:36,Strong,4,1
2026-01-11 18:10:36,Strong,5,7
2026-01-11 18:10:36,Weak,7,10
2026-01-11 18:10:36,Strong,6,7
2026-01-11 18:10:36,Strong,7,8
2026-01-11 18:10:36,Weak,9,3
2026-01-11 18:10:36,Strong,9,8
2026-01-11 18:10:36,Weak,10,7
2026-01-11 18:10:36,Strong,0,0
2026-01-11 18:10:36,Strong,2,1
2026-01-11 18:10:36,Weak,4,7
2026-01-11 18:10:36,Weak,3,7
2026-01-11 18:10:36,Strong,4,9
2026-01-11 18:10:36,Weak,2,9
2026-01-11 18:10:36,Weak,4,2
2026-01-11 18:10:36,Strong,4,3
2026-01-11 18:10:36,Weak,7,9
2026-01-11 18:10:36,Strong,7,2
2026-01-11 18:10:36,Weak,7,10
2026-01-11 18:10:36,Strong,8,8
2026-01-11 18:10:36,Weak,8,3
2026-01-11 18:10:36,Weak,10,8
2026-01-11 18:10:36,Strong,1,6
2026-01-11 18:10:36,Weak,1,10
2026-01-11 18:10:36,Strong,1,1
2026-01-11 18:10:36,Strong,3,5
2026-01-11 18:10:36,Weak,1,8
2026-01-11 18:10:36,Weak,3,8
2026-01-11 18:10:36,Weak,1,9
2026-01-11 18:10:36,Strong,3,3
2026-01-11 18:10:36,Strong,3,1
2026-01-11 18:10:36,Strong,4,3
2026-01-11 18:10:36,Weak,7,8
2026-01-11 18:10:36,Strong,7,7
2026-01-11 18:10:36,Weak,7,9
2026-01-11 18:10:36,Strong,8,9
2026-01-11 18:10:36,Strong,9,2
2026-01-11 18:10:36,Strong,8,8
2026-01-11 18:10:36,Strong,1,5
2026-01-11 18:10:36,Weak,0,10
2026-01-11 18:10:36,Strong,2,1
2026-01-11 18:10:36,Strong,2,5
2026-01-11 18:10:36,Weak,1,7
2026-01-11 18:10:36,Weak,4,6
2026-01-11 18:10:36,Weak,2,8
2026-01-11 18:10:36,Weak,2,9
2026-01-11 18:10:36,Weak,4,1
2026-01-11 18:10:36,Strong,4,2
2026-01-11 18:10:36,Strong,7,6
2026-01-11 18:10:36,Weak,7,10
2026-01-11 18:10:36,Weak,9,1
2026-01-11 18:10:36,Strong,8,10
2026-01-11 18:10:36,Strong,10,2
2026-01-11 18:10:36,Weak,8,2
2026-01-11 18:10:36,Strong,8,9
2026-01-11 18:10:36,Weak,9,8
2026-01-11 18:10:36,Weak,9,9
2026-01-11 18:10:43,Strong,2,6
2026-01-11 18:10:43,Strong,1,0
2026-01-11 18:10:43,Weak,1,6
2026-01-11 18:10:43,Weak,3,8
2026-01-11 18:10:43,Weak,5,1
2026-01-11 18:10:43,Strong,4,3
2026-01-11 18:10:43,Strong,3,0
2026-01-11 18:10:43,Strong,8,1
2026-01-11 18:10:43,Weak,6,10
2026-01-11 18:10:43,Weak,9,2
2026-01-11 18:10:43,Strong,9,10
2026-01-11 18:10:43,Strong,10,3
2026-01-11 18:10:43,Strong,7,9
2026-01-11 18:10:43,Weak,9,7
2026-01-11 18:10:43,Weak,10,9
2026-01-11 18:10:43,Strong,1,1
2026-01-11 18:10:43,Weak,1,7
2026-01-11 18:10:43,Weak,3,6
2026-01-11 18:10:43,Weak,3,7
2026-01-11 18:10:43,Weak,3,3
2026-01-11 18:10:43,Strong,4,8
2026-01-11 18:10:43,Weak,6,1
2026-01-11 18:10:43,Weak,4,6
2026-01-11 18:10:43,Weak,6,9
2026-01-11 18:10:43,Weak,9,1
2026-01-11 18:10:43,Weak,9,6
2026-01-11 18:10:43,Strong,1,6
2026-01-11 18:10:43,Weak,0,9
2026-01-11 18:10:43,Strong,0,1
2026-01-11 18:10:43,Strong,4,9
2026-01-11 18:10:43,Strong,3,1
2026-01-11 18:10:43,Strong,4,1
2026-01-11 18:10:43,Weak,8,8
2026-01-11 18:10:43,Strong,7,1
2026-01-11 18:10:43,Strong,7,7
2026-01-11 18:10:43,Weak,6,10
2026-01-11 18:10:43,Strong,10,4
2026-01-11 18:10:43,Weak,7,2
2026-01-11 18:10:43,Strong,7,10
2026-01-11 18:10:43,Weak,10,6
2026-01-11 18:10:43,Strong,1,1
2026-01-11 18:10:43,Weak,1,8
2026-01-11 18:10:43,Strong,3,4
2026-01-11 18:10:43,Weak,3,5
2026-01-11 18:10:43,Strong,3,8
2026-01-11 18:10:43,Weak,3,9
2026-01-11 18:10:43,Weak,6,0
2026-01-11 18:10:43,Strong,4,4
2026-01-11 18:10:43,Strong,5,1
2026-01-11 18:10:43,Strong,6,1
2026-01-11 18:10:43,Weak,5,6
2026-01-11 18:10:43,Weak,8,7
2026-01-11 18:10:43,Weak,10,1
2026-01-11 18:10:43,Strong,9,9
2026-01-11 18:10:43,Strong,7,9
2026-01-11 18:10:43,Weak,10,8
2026-01-11 18:10:43,Weak,9,10
2026-01-11 18:10:43,Strong,1,5
2026-01-11 18:10:43,Strong,1,2
2026-01-11 18:10:43,Strong,0,0
2026-01-11 18:10:43,Weak,1,9
2026-01-11 18:10:43,Weak,4,8
2026-01-11 18:10:43,Weak,2,7
2026-01-11 18:10:43,Weak,3,2
2026-01-11 18:10:43,Strong,3,7
2026-01-11 18:10:43,Weak,2,9
2026-01-11 18:10:43,Strong,4,3
2026-01-11 18:10:43,Strong,3,9
2026-01-11 18:10:43,Strong,8,2
2026-01-11 18:10:43,Strong,4,7
2026-01-11 18:10:43,Weak,9,7
2026-01-11 18:10:43,Strong,6,7
2026-01-11 18:10:43,Strong,8,9
2026-01-11 18:10:43,Strong,10,3
2026-01-11 18:10:43,Weak,6,2
2026-01-11 18:10:43,Strong,7,8
2026-01-11 18:10:43,Weak,10,5
2026-01-11 18:10:43,Weak,9,8
2026-01-11 18:10:43,Weak,9,9
2026-01-11 18:10:43,Strong,0,5
2026-01-11 18:10:43,Strong,1,1
2026-01-11 18:10:43,Strong,0,1
2026-01-11 18:10:43,Weak,1,8
2026-01-11 18:10:43,Strong,3,3
2026-01-11 18:10:43,Weak,3,4
2026-01-11 18:10:43,Strong,3,6
2026-01-11 18:10:43,Weak,2,8
2026-01-11 18:10:43,Weak,5,0
2026-01-11 18:10:43,Strong,2,9
2026-01-11 18:10:43,Strong,2,1
2026-01-11 18:10:43,Strong,9,2
2026-01-11 18:10:43,Weak,5,7
2026-01-11 18:10:43,Strong,4,6
2026-01-11 18:10:43,Weak,9,6
2026-01-11 18:10:43,Strong,7,7
2026-01-11 18:10:43,Weak,10,0
2026-01-11 18:10:43,Strong,8,10
2026-01-11 18:10:43,Strong,9,3
2026-01-11 18:10:43,Strong,8,8
2026-01-11 18:10:43,Weak,10,4
2026-01-11 18:10:43,Weak,8,9
2026-01-11 18:10:46,Strong,1,0
2026-01-11 18:10:46,Strong,2,4
2026-01-11 18:10:46,Weak,1,7
2026-01-11 18:10:46,Weak,4,4
2026-01-11 18:10:46,Weak,3,1
2026-01-11 18:10:46,Weak,6,0
2026-01-11 18:10:46,Strong,1,9
2026-01-11 18:10:46,Strong,8,2
2026-01-11 18:10:46,Weak,6,7
2026-01-11 18:10:46,Strong,4,5
2026-01-11 18:10:46,Weak,10,6
2026-01-11 18:10:46,Strong,8,7
2026-01-11 18:10:46,Weak,8,1
2026-01-11 18:10:46,Strong,7,10
2026-01-11 18:10:46,Strong,9,4
2026-01-11 18:10:46,Strong,2,5
2026-01-11 18:10:46,Strong,0,0
2026-01-11 18:10:46,Strong,3,4
2026-01-11 18:10:46,Weak,1,8
2026-01-11 18:10:46,Strong,3,2
2026-01-11 18:10:46,Weak,4,7
2026-01-11 18:10:46,Weak,2,6
2026-01-11 18:10:46,Weak,2,7
2026-01-11 18:10:46,Strong,4,2
2026-01-11 18:10:46,Strong,1,10
2026-01-11 18:10:46,Strong,1,1
2026-01-11 18:10:46,Strong,4,1
2026-01-11 18:10:46,Strong,7,2
2026-01-11 18:10:46,Weak,5,7
2026-01-11 18:10:46,Weak,10,5
2026-01-11 18:10:46,Strong,7,7
2026-01-11 18:10:46,Weak,6,9
2026-01-11 18:10:46,Weak,8,0
2026-01-11 18:10:46,Weak,10,1
2026-01-11 18:10:46,Strong,8,10
2026-01-11 18:10:46,Strong,9,3
2026-01-11 18:10:46,Strong,8,7
2026-01-11 18:10:46,Weak,10,8
2026-01-11 18:10:46,Weak,8,8
2026-01-11 18:10:46,Strong,2,4
2026-01-11 18:10:46,Weak,2,8
2026-01-11 18:10:46,Weak,5,4
2026-01-11 18:10:46,Weak,1,6
2026-01-11 18:10:46,Strong,3,5
2026-01-11 18:10:46,Weak,2,6
2026-01-11 18:10:46,Strong,1,0
2026-01-11 18:10:46,Strong,5,1
2026-01-11 18:10:46,Weak,5,6
2026-01-11 18:10:46,Strong,4,4
2026-01-11 18:10:46,Strong,6,7
2026-01-11 18:10:46,Weak,8,1
2026-01-11 18:10:46,Weak,9,1
2026-01-11 18:10:46,Strong,8,9
2026-01-11 18:10:46,Strong,9,2
2026-01-11 18:10:46,Weak,6,1
2026-01-11 18:10:46,Weak,10,3
2026-01-11 18:10:46,Weak,9,8
2026-01-11 18:10:46,Strong,1,5
2026-01-11 18:10:46,Weak,2,9
2026-01-11 18:10:46,Weak,6,4
2026-01-11 18:10:46,Weak,5,7
2026-01-11 18:10:46,Weak,3,0
2026-01-11 18:10:46,Strong,3,4
2026-01-11 18:10:46,Weak,2,7
2026-01-11 18:10:46,Weak,5,0
2026-01-11 18:10:46,Strong,0,10
2026-01-11 18:10:46,Strong,4,5
2026-01-11 18:10:46,Weak,8,2
2026-01-11 18:10:46,Strong,8,10
2026-01-11 18:10:46,Strong,9,3
2026-01-11 18:10:46,Weak,6,0
2026-01-11 18:10:46,Strong,9,7
2026-01-11 18:10:46,Weak,10,7
2026-01-11 18:10:46,Weak,7,4
2026-01-11 18:10:46,Weak,2,6
2026-01-11 18:10:46,Weak,3,1
2026-01-11 18:10:46,Weak,3,7
2026-01-11 18:10:46,Strong,4,3
2026-01-11 18:10:46,Strong,1,1
2026-01-11 18:10:46,Strong,6,1
2026-01-11 18:10:46,Weak,10,4
2026-01-11 18:10:46,Weak,7,9
2026-01-11 18:10:46,Weak,8,3
2026-01-11 18:10:46,Weak,10,1
2026-01-11 18:10:46,Strong,9,10
2026-01-11 18:10:46,Strong,9,4
2026-01-11 18:10:46,Weak,9,3
2026-01-11 18:10:46,Weak,9,9
2026-01-11 18:10:46,Strong,2,5
2026-01-11 18:10:46,Strong,1,0
2026-01-11 18:10:46,Weak,2,8
2026-01-11 18:10:46,Strong,4,2
2026-01-11 18:10:46,Weak,6,4
2026-01-11 18:10:46,Weak,4,7
2026-01-11 18:10:46,Weak,3,0
2026-01-11 18:10:46,Weak,3,6
2026-01-11 18:10:46,Strong,1,2
2026-01-11 18:10:46,Strong,3,1
2026-01-11 18:10:46,Strong,3,5
2026-01-11 18:10:46,Weak,10,5
2026-01-11 18:10:46,Strong,5,7
2026-01-11 18:10:46,Weak,8,9
2026-01-11 18:10:46,Weak,10,0
2026-01-11 18:10:46,Strong,8,4
2026-01-11 18:10:46,Strong,8,7
2026-01-11 18:10:47,Weak,9,4
2026-01-11 18:10:47,Weak,10,8
2026-01-11 18:10:47,Weak,10,9
2026-01-11 20:19:21,Weak,3,6
2026-01-11 20:19:21,Weak,3,4
2026-01-11 20:19:21,Weak,3,9
2026-01-11 20:19:21,Strong,3,2
2026-01-11 20:19:21,Strong,5,0
2026-01-11 20:19:21,Strong,6,1
2026-01-11 20:19:21,Weak,5,6
2026-01-11 20:19:21,Strong,5,7
2026-01-11 20:19:21,Strong,8,2
2026-01-11 20:19:21,Strong,7,6
2026-01-11 20:19:21,Weak,8,10
2026-01-11 20:19:21,Strong,8,7
2026-01-11 20:19:21,Weak,9,2
2026-01-11 20:19:21,Weak,0,9
2026-01-11 20:19:21,Strong,1,1
2026-01-11 20:19:21,Strong,1,5
2026-01-11 20:19:21,Weak,3,5
2026-01-11 20:19:21,Strong,4,7
2026-01-11 20:19:21,Weak,4,2
2026-01-11 20:19:21,Strong,3,3
2026-01-11 20:19:21,Strong,5,1
2026-01-11 20:19:21,Strong,4,4
2026-01-11 20:19:21,Strong,7,1
2026-01-11 20:19:21,Strong,6,7
2026-01-11 20:19:21,Weak,6,10
2026-01-11 20:19:21,Strong,6,6
2026-01-11 20:19:21,Strong,8,8
2026-01-11 20:19:21,Strong,9,7
2026-01-11 20:19:21,Weak,0,10
2026-01-11 20:19:21,Strong,0,1
2026-01-11 20:19:21,Strong,1,1
2026-01-11 20:19:21,Strong,2,5
2026-01-11 20:19:21,Weak,1,7
2026-01-11 20:19:21,Weak,4,5
2026-01-11 20:19:21,Weak,4,6
2026-01-11 20:19:21,Weak,3,8
2026-01-11 20:19:21,Strong,4,8
2026-01-11 20:19:21,Weak,3,2
2026-01-11 20:19:21,Strong,4,1
2026-01-11 20:19:21,Strong,5,7
2026-01-11 20:19:21,Weak,7,10
2026-01-11 20:19:21,Strong,6,7
2026-01-11 20:19:21,Strong,7,8
2026-01-11 20:19:21,Weak,9,3
2026-01-11 20:19:21,Strong,9,8
2026-01-11 20:19:21,Weak,10,7
2026-01-11 20:19:21,Strong,0,0
2026-01-11 20:19:21,Strong,2,1
2026-01-11 20:19:21,Weak,4,7
2026-01-11 20:19:21,Weak,3,7
2026-01-11 20:19:21,Strong,4,9
2026-01-11 20:19:21,Weak,2,9
2026-01-11 20:19:21,Weak,4,2
2026-01-11 20:19:21,Strong,4,3
2026-01-11 20:19:21,Weak,7,9
2026-01-11 20:19:21,Strong,7,2
2026-01-11 20:19:21,Weak,7,10
2026-01-11 20:19:21,Strong,8,8
2026-01-11 20:19:21,Weak,8,3
2026-01-11 20:19:21,Weak,10,8
2026-01-11 20:19:21,Strong,1,6
2026-01-11 20:19:21,Weak,1,10
2026-01-11 20:19:21,Strong,1,1
2026-01-11 20:19:21,Strong,3,5
2026-01-11 20:19:21,Weak,1,8
2026-01-11 20:19:21,Weak,3,8
2026-01-11 20:19:21,Weak,1,9
2026-01-11 20:19:21,Strong,3,3
2026-01-11 20:19:21,Strong,3,1
2026-01-11 20:19:21,Strong,4,3
2026-01-11 20:19:21,Weak,7,8
2026-01-11 20:19:21,Strong,7,7
2026-01-11 20:19:21,Weak,7,9
2026-01-11 20:19:21,Strong,8,9
2026-01-11 20:19:21,Strong,9,2
2026-01-11 20:19:21,Strong,8,8
2026-01-11 20:19:21,Strong,1,5
2026-01-11 20:19:21,Weak,0,10
2026-01-11 20:19:21,Strong,2,1
2026-01-11 20:19:21,Strong,2,5
2026-01-11 20:19:21,Weak,1,7
2026-01-11 20:19:21,Weak,4,6
2026-01-11 20:19:21,Weak,2,8
2026-01-11 20:19:21,Weak,2,9
2026-01-11 20:19:21,Weak,4,1
2026-01-11 20:19:21,Strong,4,2
2026-01-11 20:19:21,Strong,7,6
2026-01-11 20:19:21,Weak,7,10
2026-01-11 20:19:21,Weak,9,1
2026-01-11 20:19:21,Strong,8,10
2026-01-11 20:19:21,Strong,10,2
2026-01-11 20:19:21,Weak,8,2
2026-01-11 20:19:21,Strong,8,9
2026-01-11 20:19:21,Weak,9,8
2026-01-11 20:19:21,Weak,9,9
2026-01-11 20:19:37,Strong,2,6
2026-01-11 20:19:37,Strong,1,0
2026-01-11 20:19:37,Weak,1,6
2026-01-11 20:19:37,Weak,3,8
2026-01-11 20:19:37,Weak,5,1
2026-01-11 20:19:37,Strong,4,3
2026-01-11 20:19:37,Strong,3,0
2026-01-11 20:19:37,Strong,8,1
2026-01-11 20:19:37,Weak,6,10
2026-01-11 20:19:37,Weak,9,2
2026-01-11 20:19:37,Strong,9,10
2026-01-11 20:19:37,Strong,10,3
2026-01-11 20:19:37,Strong,7,9
2026-01-11 20:19:37,Weak,9,7
2026-01-11 20:19:37,Weak,10,9
2026-01-11 20:19:37,Strong,1,1
2026-01-11 20:19:37,Weak,1,7
2026-01-11 20:19:37,Weak,3,6
2026-01-11 20:19:37,Weak,3,7
2026-01-11 20:19:37,Weak,3,3
2026-01-11 20:19:37,Strong,4,8
2026-01-11 20:19:37,Weak,6,1
2026-01-11 20:19:37,Weak,4,6
2026-01-11 20:19:37,Weak,6,9
2026-01-11 20:19:37,Weak,9,1
2026-01-11 20:19:37,Weak,9,6
2026-01-11 20:19:37,Strong,1,6
2026-01-11 20:19:37,Weak,0,9
2026-01-11 20:19:37,Strong,0,1
2026-01-11 20:19:37,Strong,4,9
2026-01-11 20:19:37,Strong,3,1
2026-01-11 20:19:37,Strong,4,1
2026-01-11 20:19:37,Weak,8,8
2026-01-11 20:19:37,Strong,7,1
2026-01-11 20:19:37,Strong,7,7
2026-01-11 20:19:37,Weak,6,10
2026-01-11 20:19:37,Strong,10,4
2026-01-11 20:19:37,Weak,7,2
2026-01-11 20:19:37,Strong,7,10
2026-01-11 20:19:37,Weak,10,6
2026-01-11 20:19:37,Strong,1,1
2026-01-11 20:19:37,Weak,1,8
2026-01-11 20:19:37,Strong,3,4
2026-01-11 20:19:37,Weak,3,5
2026-01-11 20:19:37,Strong,3,8
2026-01-11 20:19:37,Weak,3,9
2026-01-11 20:19:37,Weak,6,0
2026-01-11 20:19:37,Strong,4,4
2026-01-11 20:19:37,Strong,5,1
2026-01-11 20:19:37,Strong,6,1
2026-01-11 20:19:37,Weak,5,6
2026-01-11 20:19:37,Weak,8,7
2026-01-11 20:19:37,Weak,10,1
2026-01-11 20:19:37,Strong,9,9
2026-01-11 20:19:37,Strong,7,9
2026-01-11 20:19:37,Weak,10,8
2026-01-11 20:19:37,Weak,9,10
2026-01-11 20:19:37,Strong,1,5
2026-01-11 20:19:37,Strong,1,2
2026-01-11 20:19:37,Strong,0,0
2026-01-11 20:19:37,Weak,1,9
2026-01-11 20:19:37,Weak,4,8
2026-01-11 20:19:37,Weak,2,7
2026-01-11 20:19:37,Weak,3,2
2026-01-11 20:19:37,Strong,3,7
2026-01-11 20:19:37,Weak,2,9
2026-01-11 20:19:37,Strong,4,3
2026-01-11 20:19:37,Strong,3,9
2026-01-11 20:19:37,Strong,8,2
2026-01-11 20:19:37,Strong,4,7
2026-01-11 20:19:37,Weak,9,7
2026-01-11 20:19:37,Strong,6,7
2026-01-11 20:19:37,Strong,8,9
2026-01-11 20:19:37,Strong,10,3
2026-01-11 20:19:37,Weak,6,2
2026-01-11 20:19:37,Strong,7,8
2026-01-11 20:19:37,Weak,10,5
2026-01-11 20:19:37,Weak,9,8
2026-01-11 20:19:37,Weak,9,9
2026-01-11 20:19:37,Strong,0,5
2026-01-11 20:19:37,Strong,1,1
2026-01-11 20:19:37,Strong,0,1
2026-01-11 20:19:37,Weak,1,8
2026-01-11 20:19:37,Strong,3,3
2026-01-11 20:19:37,Weak,3,4
2026-01-11 20:19:37,Strong,3,6
2026-01-11 20:19:37,Weak,2,8
2026-01-11 20:19:37,Weak,5,0
2026-01-11 20:19:37,Strong,2,9
2026-01-11 20:19:38,Strong,2,1
2026-01-11 20:19:38,Strong,9,2
2026-01-11 20:19:38,Weak,5,7
2026-01-11 20:19:38,Strong,4,6
2026-01-11 20:19:38,Weak,9,6
2026-01-11 20:19:38,Strong,7,7
2026-01-11 20:19:38,Weak,10,0
2026-01-11 20:19:38,Strong,8,10
2026-01-11 20:19:38,Strong,9,3
2026-01-11 20:19:38,Strong,8,8
2026-01-11 20:19:38,Weak,10,4
2026-01-11 20:19:38,Weak,8,9
2026-01-11 20:21:12,Weak,3,6
2026-01-11 20:21:12,Weak,3,4
2026-01-11 20:21:12,Weak,3,9
2026-01-11 20:21:12,Strong,3,2
2026-01-11 20:21:12,Strong,5,0
2026-01-11 20:21:12,Strong,6,1
2026-01-11 20:21:12,Weak,5,6
2026-01-11 20:21:12,Strong,5,7
2026-01-11 20:21:12,Strong,8,2
2026-01-11 20:21:12,Strong,7,6
2026-01-11 20:21:12,Weak,8,10
2026-01-11 20:21:12,Strong,8,7
2026-01-11 20:21:12,Weak,9,2
2026-01-11 20:21:12,Weak,0,9
2026-01-11 20:21:12,Strong,1,1
2026-01-11 20:21:12,Strong,1,5
2026-01-11 20:21:12,Weak,3,5
2026-01-11 20:21:12,Strong,4,7
2026-01-11 20:21:12,Weak,4,2
2026-01-11 20:21:12,Strong,3,3
2026-01-11 20:21:12,Strong,5,1
2026-01-11 20:21:12,Strong,4,4
2026-01-11 20:21:12,Strong,7,1
2026-01-11 20:21:12,Strong,6,7
2026-01-11 20:21:12,Weak,6,10
2026-01-11 20:21:12,Strong,6,6
2026-01-11 20:21:12,Strong,8,8
2026-01-11 20:21:12,Strong,9,7
2026-01-11 20:21:12,Weak,0,10
2026-01-11 20:21:12,Strong,0,1
2026-01-11 20:21:12,Strong,1,1
2026-01-11 20:21:12,Strong,2,5
2026-01-11 20:21:12,Weak,1,7
2026-01-11 20:21:12,Weak,4,5
2026-01-11 20:21:12,Weak,4,6
2026-01-11 20:21:12,Weak,3,8
2026-01-11 20:21:12,Strong,4,8
2026-01-11 20:21:12,Weak,3,2
2026-01-11 20:21:12,Strong,4,1
2026-01-11 20:21:12,Strong,5,7
2026-01-11 20:21:12,Weak,7,10
2026-01-11 20:21:12,Strong,6,7
2026-01-11 20:21:12,Strong,7,8
2026-01-11 20:21:12,Weak,9,3
2026-01-11 20:21:12,Strong,9,8
2026-01-11 20:21:12,Weak,10,7
2026-01-11 20:21:12,Strong,0,0
2026-01-11 20:21:12,Strong,2,1
2026-01-11 20:21:12,Weak,4,7
2026-01-11 20:21:12,Weak,3,7
2026-01-11 20:21:12,Strong,4,9
2026-01-11 20:21:12,Weak,2,9
2026-01-11 20:21:12,Weak,4,2
2026-01-11 20:21:12,Strong,4,3
2026-01-11 20:21:12,Weak,7,9
2026-01-11 20:21:12,Strong,7,2
2026-01-11 20:21:12,Weak,7,10
2026-01-11 20:21:12,Strong,8,8
2026-01-11 20:21:12,Weak,8,3
2026-01-11 20:21:12,Weak,10,8
2026-01-11 20:21:12,Strong,1,6
2026-01-11 20:21:12,Weak,1,10
2026-01-11 20:21:12,Strong,1,1
2026-01-11 20:21:12,Strong,3,5
2026-01-11 20:21:12,Weak,1,8
2026-01-11 20:21:12,Weak,3,8
2026-01-11 20:21:12,Weak,1,9
2026-01-11 20:21:12,Strong,3,3
2026-01-11 20:21:12,Strong,3,1
2026-01-11 20:21:12,Strong,4,3
2026-01-11 20:21:12,Weak,7,8
2026-01-11 20:21:12,Strong,7,7
2026-01-11 20:21:12,Weak,7,9
2026-01-11 20:21:12,Strong,8,9
2026-01-11 20:21:12,Strong,9,2
2026-01-11 20:21:12,Strong,8,8
2026-01-11 20:21:12,Strong,1,5
2026-01-11 20:21:12,Weak,0,10
2026-01-11 20:21:12,Strong,2,1
2026-01-11 20:21:12,Strong,2,5
2026-01-11 20:21:12,Weak,1,7
2026-01-11 20:21:12,Weak,4,6
2026-01-11 20:21:12,Weak,2,8
2026-01-11 20:21:12,Weak,2,9
2026-01-11 20:21:12,Weak,4,1
2026-01-11 20:21:12,Strong,4,2
2026-01-11 20:21:12,Strong,7,6
2026-01-11 20:21:12,Weak,7,10
2026-01-11 20:21:12,Weak,9,1
2026-01-11 20:21:12,Strong,8,10
2026-01-11 20:21:12,Strong,10,2
2026-01-11 20:21:12,Weak,8,2
2026-01-11 20:21:12,Strong,8,9
2026-01-11 20:21:12,Weak,9,8
2026-01-11 20:21:12,Weak,9,9
2026-01-11 20:37:12,Strong,0,8
2026-01-11 20:37:12,Strong,2,5
2026-01-11 20:37:12,Strong,1,8
2026-01-11 20:37:12,Strong,2,1
2026-01-11 20:37:12,Weak,3,9
2026-01-11 20:37:12,Weak,3,2
2026-01-11 20:37:12,Weak,4,8
2026-01-11 20:37:12,Weak,5,1
2026-01-11 20:37:12,Weak,4,9
2026-01-11 20:37:12,Strong,6,1
2026-01-11 20:37:12,Strong,7,1
2026-01-11 20:37:12,Strong,7,7
2026-01-11 20:37:12,Weak,8,2
2026-01-11 20:37:12,Strong,7,6
2026-01-11 20:37:12,Strong,9,1
2026-01-11 20:37:12,Strong,0,1
2026-01-11 20:37:12,Strong,2,4
2026-01-11 20:37:12,Weak,2,8
2026-01-11 20:37:12,Strong,2,6
2026-01-11 20:37:12,Weak,3,8
2026-01-11 20:37:12,Weak,4,2
2026-01-11 20:37:12,Strong,4,4
2026-01-11 20:37:12,Weak,5,9
2026-01-11 20:37:12,Strong,6,9
2026-01-11 20:37:12,Weak,6,0
2026-01-11 20:37:12,Strong,7,2
2026-01-11 20:37:12,Weak,9,2
2026-01-11 20:37:13,Strong,6,6
2026-01-11 20:37:13,Strong,8,8
2026-01-11 20:37:13,Strong,10,1
2026-01-11 20:37:13,Weak,10,3
2026-01-11 20:37:13,Strong,0,0
2026-01-11 20:37:13,Weak,0,1
2026-01-11 20:37:13,Weak,0,2
2026-01-11 20:37:13,Strong,1,4
2026-01-11 20:37:13,Strong,3,4
2026-01-11 20:37:13,Strong,1,6
